id,title,category,location,hidden,start_time,end_time,cost,capacity,created_at,updated_at,organizer_id,available_places
1464,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,15,2018-12-07 21:43:44.420009,2018-12-07 21:43:44.420009,1,15
1465,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,22,2018-12-07 21:43:44.502026,2018-12-07 21:43:44.502026,1,22
1466,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,33,2018-12-07 21:43:44.593046,2018-12-07 21:43:44.593046,1,33
1467,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,47,2018-12-07 21:43:44.683041,2018-12-07 21:43:44.683041,1,47
1468,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,38,2018-12-07 21:43:44.765083,2018-12-07 21:43:44.765083,1,38
1469,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:44.855044,2018-12-07 21:43:44.855044,1,30
1470,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:44.941081,2018-12-07 21:43:44.941081,1,49
1471,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,5,2018-12-07 21:43:45.025958,2018-12-07 21:43:45.025958,1,5
1472,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,8,2018-12-07 21:43:45.117919,2018-12-07 21:43:45.117919,1,8
1473,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,26,2018-12-07 21:43:45.205913,2018-12-07 21:43:45.205913,1,26
1474,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,5,2018-12-07 21:43:45.288954,2018-12-07 21:43:45.288954,1,5
1475,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,18,2018-12-07 21:43:45.382941,2018-12-07 21:43:45.382941,1,18
1476,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,28,2018-12-07 21:43:45.469976,2018-12-07 21:43:45.469976,1,28
1477,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,50,2018-12-07 21:43:45.551899,2018-12-07 21:43:45.551899,1,50
1478,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,35,2018-12-07 21:43:45.643021,2018-12-07 21:43:45.643021,1,35
1479,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,35,2018-12-07 21:43:45.735071,2018-12-07 21:43:45.735071,1,35
1480,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,6,2018-12-07 21:43:45.815167,2018-12-07 21:43:45.815167,1,6
1481,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:45.905618,2018-12-07 21:43:45.905618,1,49
1482,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:45.990604,2018-12-07 21:43:45.990604,1,25
1483,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,16,2018-12-07 21:43:46.073657,2018-12-07 21:43:46.073657,1,16
1484,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,29,2018-12-07 21:43:46.167793,2018-12-07 21:43:46.167793,1,29
1485,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,50,2018-12-07 21:43:46.255788,2018-12-07 21:43:46.255788,1,50
1486,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,35,2018-12-07 21:43:46.337848,2018-12-07 21:43:46.337848,1,35
1487,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,9,2018-12-07 21:43:46.430849,2018-12-07 21:43:46.430849,1,9
1488,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,8,2018-12-07 21:43:46.515897,2018-12-07 21:43:46.515897,1,8
1489,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,19,2018-12-07 21:43:46.598012,2018-12-07 21:43:46.598012,1,19
1490,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:46.687939,2018-12-07 21:43:46.687939,1,45
1491,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,31,2018-12-07 21:43:46.780938,2018-12-07 21:43:46.780938,1,31
1492,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:46.863984,2018-12-07 21:43:46.863984,1,49
1493,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,24,2018-12-07 21:43:46.956980,2018-12-07 21:43:46.956980,1,24
1494,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,19,2018-12-07 21:43:47.043941,2018-12-07 21:43:47.043941,1,19
1495,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,12,2018-12-07 21:43:47.125941,2018-12-07 21:43:47.125941,1,12
1496,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:47.218965,2018-12-07 21:43:47.218965,1,27
1497,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,15,2018-12-07 21:43:47.303943,2018-12-07 21:43:47.303943,1,15
1498,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,36,2018-12-07 21:43:47.386980,2018-12-07 21:43:47.386980,1,36
1499,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:47.475946,2018-12-07 21:43:47.475946,1,32
1500,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,16,2018-12-07 21:43:47.567981,2018-12-07 21:43:47.567981,1,16
1501,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,28,2018-12-07 21:43:47.650944,2018-12-07 21:43:47.650944,1,28
1502,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,36,2018-12-07 21:43:47.744949,2018-12-07 21:43:47.744949,1,36
1503,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:47.833940,2018-12-07 21:43:47.833940,1,25
1504,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,35,2018-12-07 21:43:47.915993,2018-12-07 21:43:47.915993,1,35
1505,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,33,2018-12-07 21:43:48.004201,2018-12-07 21:43:48.004201,1,33
1506,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,48,2018-12-07 21:43:48.096201,2018-12-07 21:43:48.096201,1,48
1507,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:48.180158,2018-12-07 21:43:48.180158,1,30
1508,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,37,2018-12-07 21:43:48.281203,2018-12-07 21:43:48.281203,1,37
1509,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,11,2018-12-07 21:43:48.373205,2018-12-07 21:43:48.373205,1,11
1510,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,29,2018-12-07 21:43:48.455159,2018-12-07 21:43:48.455159,1,29
1511,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,8,2018-12-07 21:43:48.547721,2018-12-07 21:43:48.547721,1,8
1512,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,3,2018-12-07 21:43:48.636322,2018-12-07 21:43:48.636322,1,3
1513,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,43,2018-12-07 21:43:48.722283,2018-12-07 21:43:48.722283,1,43
1514,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,25,2018-12-07 21:43:48.823281,2018-12-07 21:43:48.823281,1,25
1515,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:48.919306,2018-12-07 21:43:48.919306,1,45
1516,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,44,2018-12-07 21:43:49.004281,2018-12-07 21:43:49.004281,1,44
1517,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,47,2018-12-07 21:43:49.229280,2018-12-07 21:43:49.229280,1,47
1518,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,19,2018-12-07 21:43:49.331321,2018-12-07 21:43:49.331321,1,19
1519,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:49.431427,2018-12-07 21:43:49.431427,1,27
1520,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,32,2018-12-07 21:43:49.524433,2018-12-07 21:43:49.524433,1,32
1521,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:49.628431,2018-12-07 21:43:49.628431,1,45
1522,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,7,2018-12-07 21:43:49.722468,2018-12-07 21:43:49.722468,1,7
1523,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,46,2018-12-07 21:43:49.818467,2018-12-07 21:43:49.818467,1,46
1524,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,35,2018-12-07 21:43:49.931432,2018-12-07 21:43:49.931432,1,35
1525,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,43,2018-12-07 21:43:50.024434,2018-12-07 21:43:50.024434,1,43
1526,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:50.128470,2018-12-07 21:43:50.128470,1,17
1527,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:50.222470,2018-12-07 21:43:50.222470,1,30
1528,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,33,2018-12-07 21:43:50.327472,2018-12-07 21:43:50.327472,1,33
1529,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:50.420428,2018-12-07 21:43:50.420428,1,30
1530,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,3,2018-12-07 21:43:50.519434,2018-12-07 21:43:50.519434,1,3
1531,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,39,2018-12-07 21:43:50.612498,2018-12-07 21:43:50.612498,1,39
1532,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,12,2018-12-07 21:43:50.705465,2018-12-07 21:43:50.705465,1,12
1533,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,46,2018-12-07 21:43:50.812499,2018-12-07 21:43:50.812499,1,46
1534,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,50,2018-12-07 21:43:50.905462,2018-12-07 21:43:50.905462,1,50
1535,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,6,2018-12-07 21:43:51.004502,2018-12-07 21:43:51.004502,1,6
1536,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:51.101499,2018-12-07 21:43:51.101499,1,17
1537,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,18,2018-12-07 21:43:51.193641,2018-12-07 21:43:51.193641,1,18
1538,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,42,2018-12-07 21:43:51.294604,2018-12-07 21:43:51.294604,1,42
1539,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:51.386602,2018-12-07 21:43:51.386602,1,13
1540,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,9,2018-12-07 21:43:51.486607,2018-12-07 21:43:51.486607,1,9
1541,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:51.582640,2018-12-07 21:43:51.582640,1,13
1542,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:51.674602,2018-12-07 21:43:51.674602,1,49
1543,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,20,2018-12-07 21:43:51.788602,2018-12-07 21:43:51.788602,1,20
1544,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:51.894604,2018-12-07 21:43:51.894604,1,27
1545,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,4,2018-12-07 21:43:52.013602,2018-12-07 21:43:52.013602,1,4
1546,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,41,2018-12-07 21:43:52.116604,2018-12-07 21:43:52.116604,1,41
1547,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:52.216641,2018-12-07 21:43:52.216641,1,13
1548,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,30,2018-12-07 21:43:52.307606,2018-12-07 21:43:52.307606,1,30
1549,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,10,2018-12-07 21:43:52.407602,2018-12-07 21:43:52.407602,1,10
1550,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,47,2018-12-07 21:43:52.500620,2018-12-07 21:43:52.500620,1,47
1551,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:52.601602,2018-12-07 21:43:52.601602,1,49
1552,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,45,2018-12-07 21:43:52.697151,2018-12-07 21:43:52.697151,1,45
1553,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:52.790780,2018-12-07 21:43:52.790780,1,27
1554,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:52.890764,2018-12-07 21:43:52.890764,1,17
1555,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,11,2018-12-07 21:43:52.986807,2018-12-07 21:43:52.986807,1,11
1556,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,19,2018-12-07 21:43:53.085840,2018-12-07 21:43:53.085840,1,19
1557,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,49,2018-12-07 21:43:53.184878,2018-12-07 21:43:53.184878,1,49
1558,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,13,2018-12-07 21:43:53.277837,2018-12-07 21:43:53.277837,1,13
1559,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,17,2018-12-07 21:43:53.379875,2018-12-07 21:43:53.379875,1,17
1560,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,5,2018-12-07 21:43:53.475872,2018-12-07 21:43:53.475872,1,5
1561,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,38,2018-12-07 21:43:53.577836,2018-12-07 21:43:53.577836,1,38
1562,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,36,2018-12-07 21:43:53.671879,2018-12-07 21:43:53.671879,1,36
1563,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,27,2018-12-07 21:43:53.763874,2018-12-07 21:43:53.763874,1,27
1564,?????? ?? ???????,football,0101000020E6100000AF1D311F358E5C40D40AD3F71A503640,false,2018-10-07 11:57:51.400000,2018-12-07 11:57:51.400000,6.5,31,2018-12-07 21:43:53.870837,2018-12-07 21:43:53.870837,1,31
